Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,League,Season,Result,home_avg_GF,away_avg_GF,diff_avg_GF,home_avg_GA,away_avg_GA,diff_avg_GA,home_avg_Shots,away_avg_Shots,diff_avg_Shots,home_avg_ShotsAgainst,away_avg_ShotsAgainst,diff_avg_ShotsAgainst,home_avg_SoT,away_avg_SoT,diff_avg_SoT,home_avg_SoTAgainst,away_avg_SoTAgainst,diff_avg_SoTAgainst,home_avg_Corners,away_avg_Corners,diff_avg_Corners,home_avg_CornersAgainst,away_avg_CornersAgainst,diff_avg_CornersAgainst,home_avg_Fouls,away_avg_Fouls,diff_avg_Fouls,home_avg_FoulsAgainst,away_avg_FoulsAgainst,diff_avg_FoulsAgainst,home_avg_xG,away_avg_xG,diff_avg_xG,home_avg_xG_overperf,away_avg_xG_overperf,diff_avg_xG_overperf,home_Form,away_Form,diff_Form,odds_prob_H,odds_prob_D,odds_prob_A,norm_prob_H,norm_prob_D,norm_prob_A,odds_spread,elo_home_before,elo_away_before,elo_diff,home_rest_days,away_rest_days,rest_advantage,home_fatigued,away_fatigued,h2h_home_wins,h2h_draws,h2h_total_goals_avg
2015-09-12,Crystal Palace,Man City,0.0,1.0,A,0.0,0.0,D,10.0,21.0,2.0,7.0,13.0,13.0,4.0,4.0,2.0,3.0,0.0,0.0,5.5,4.2,1.67,Premier League,1516,0,2.0,2.5,-0.5,1.25,0.0,1.25,12.75,17.75,-5.0,18.5,9.0,9.5,5.75,7.25,-1.5,6.0,1.5,4.5,5.75,6.75,-1.0,4.5,4.5,0.0,15.25,11.0,4.25,12.5,10.5,2.0,1.9349999999999998,2.4899999999999998,-0.5549999999999999,0.06500000000000011,0.01000000000000012,0.05499999999999999,2.25,3.0,-0.75,0.18181818181818182,0.23809523809523808,0.5988023952095809,0.1784778238632026,0.23372095982086052,0.5878012163159367,-0.40932339245273414,1578.1413215138082,1514.3270914280733,63.814230085734835,14.0,14.0,0.0,0,0,,,
2015-09-12,West Brom,Southampton,0.0,0.0,D,0.0,0.0,D,8.0,14.0,1.0,4.0,5.0,5.0,4.0,5.0,1.0,0.0,0.0,0.0,3.2,3.2,2.5,Premier League,1516,1,0.75,1.25,-0.5,1.5,1.25,0.25,11.25,17.25,-6.0,15.75,9.5,6.25,3.25,5.5,-2.25,5.5,2.25,3.25,5.75,5.75,0.0,5.25,6.0,-0.75,10.0,9.5,0.5,9.5,10.25,-0.75,1.215,2.0025,-0.7874999999999999,-0.46499999999999997,-0.7525,0.2875,1.0,1.25,-0.25,0.3125,0.3125,0.4,0.30487804878048785,0.30487804878048785,0.39024390243902446,-0.0853658536585366,1578.1413215138082,1518.07877652822,60.06254498558815,14.0,13.0,1.0,0,0,,,
2015-09-12,Norwich,Bournemouth,3.0,1.0,H,1.0,0.0,H,12.0,7.0,4.0,2.0,10.0,11.0,4.0,4.0,2.0,3.0,0.0,0.0,2.4,3.4,3.2,Premier League,1516,2,1.25,1.25,0.0,2.0,1.5,0.5,15.75,11.0,4.75,11.5,9.75,1.75,5.0,3.25,1.75,4.5,2.75,1.75,5.0,5.5,-0.5,4.0,4.5,-0.5,12.25,12.75,-0.5,9.0,12.75,-3.75,1.8225,1.2075,0.615,-0.5725,0.04250000000000009,-0.6150000000000001,1.0,1.0,0.0,0.4166666666666667,0.29411764705882354,0.3125,0.40718562874251496,0.2874251497005988,0.3053892215568862,0.10179640718562877,1546.92122347178,1500.0,46.92122347177997,13.0,14.0,-1.0,0,0,,,
2015-09-12,Arsenal,Stoke,2.0,0.0,H,1.0,0.0,H,29.0,9.0,12.0,4.0,6.0,13.0,13.0,1.0,1.0,1.0,0.0,0.0,1.29,6.0,12.0,Premier League,1516,2,0.75,0.75,0.0,0.75,1.25,-0.5,20.75,10.5,10.25,8.75,14.25,-5.5,6.75,3.5,3.25,4.0,5.5,-1.5,6.75,3.0,3.75,4.5,5.75,-1.25,8.5,7.25,1.25,12.75,14.0,-1.25,2.445,1.26,1.1849999999999998,-1.6949999999999998,-0.51,-1.1849999999999998,1.75,0.5,1.25,0.7751937984496123,0.16666666666666666,0.08333333333333333,0.7561436672967865,0.1625708884688091,0.08128544423440455,0.674858223062382,1578.1413215138082,1486.8586784861918,91.28264302761636,14.0,14.0,0.0,0,0,,,
2015-09-12,Everton,Chelsea,3.0,1.0,H,2.0,1.0,H,14.0,15.0,9.0,2.0,12.0,12.0,7.0,14.0,2.0,2.0,0.0,0.0,4.0,3.6,2.0,Premier League,1516,2,1.25,1.5,-0.25,1.0,2.25,-1.25,9.5,15.5,-6.0,16.0,16.0,0.0,3.25,5.0,-1.75,6.0,7.5,-1.5,6.75,4.75,2.0,6.0,7.0,-1.0,7.75,12.25,-4.5,12.75,14.75,-2.0,1.1624999999999999,1.815,-0.6525000000000001,0.08750000000000008,-0.31499999999999995,0.4025,1.25,1.0,0.25,0.25,0.2777777777777778,0.5,0.24324324324324326,0.2702702702702703,0.4864864864864865,-0.24324324324324326,1565.0,1486.8586784861918,78.14132151380818,14.0,14.0,0.0,0,0,,,
2015-09-12,Man United,Liverpool,3.0,1.0,H,0.0,0.0,D,9.0,8.0,3.0,4.0,6.0,11.0,4.0,4.0,1.0,2.0,0.0,0.0,2.0,3.4,4.33,Premier League,1516,2,0.75,0.5,0.25,0.5,0.75,-0.25,12.25,13.5,-1.25,7.5,12.75,-5.25,3.75,3.5,0.25,2.25,3.25,-1.0,4.5,6.0,-1.5,2.5,6.25,-3.75,13.0,14.25,-1.25,10.75,10.0,0.75,1.38,1.3499999999999999,0.030000000000000027,-0.6299999999999999,-0.8499999999999999,0.21999999999999997,1.75,1.75,0.0,0.5,0.29411764705882354,0.23094688221709006,0.4877741700351202,0.2869259823736001,0.22529984759127952,0.26247432244384067,1555.96061173589,1473.7173569723834,82.24325476350668,13.0,14.0,-1.0,0,0,,,
2015-09-12,Watford,Swansea,1.0,0.0,H,0.0,0.0,D,17.0,8.0,6.0,3.0,11.0,14.0,1.0,3.0,1.0,1.0,1.0,0.0,2.75,3.4,2.75,Premier League,1516,2,0.5,1.75,-1.25,1.0,1.0,0.0,11.75,16.5,-4.75,12.0,9.0,3.0,2.5,7.25,-4.75,3.75,2.75,1.0,3.0,4.0,-1.0,5.75,3.0,2.75,12.0,10.5,1.5,9.25,13.5,-4.25,1.0275,2.4525,-1.425,-0.5275,-0.7024999999999999,0.17499999999999993,0.75,2.0,-1.25,0.36363636363636365,0.29411764705882354,0.36363636363636365,0.35602094240837695,0.28795811518324604,0.35602094240837695,0.0,1550.6729085719267,1509.03938826411,41.63352030781675,14.0,13.0,1.0,0,0,,,
2015-09-13,Sunderland,Tottenham,0.0,1.0,A,0.0,0.0,D,12.0,15.0,2.0,4.0,11.0,12.0,6.0,8.0,2.0,1.0,0.0,0.0,4.33,3.6,1.95,Premier League,1516,0,1.5,0.75,0.75,2.5,1.0,1.5,8.25,15.25,-7.0,19.75,11.5,8.25,3.0,5.75,-2.75,7.25,3.25,4.0,4.0,4.75,-0.75,5.25,2.0,3.25,13.5,15.25,-1.75,9.75,9.75,0.0,1.0575,2.01,-0.9524999999999997,0.4425,-1.26,1.7025000000000001,0.5,0.75,-0.25,0.23094688221709006,0.2777777777777778,0.5128205128205129,0.2260760349741558,0.2719192309550263,0.5020047340708178,-0.275928699096662,1565.0,1500.0,65.0,15.0,15.0,0.0,0,0,,,
2015-09-13,Leicester,Aston Villa,3.0,2.0,H,0.0,1.0,A,21.0,11.0,6.0,4.0,8.0,13.0,4.0,5.0,2.0,1.0,0.0,0.0,1.91,3.75,4.33,Premier League,1516,2,2.0,1.0,1.0,1.25,1.25,0.0,11.75,11.0,0.75,11.0,10.75,0.25,4.5,3.0,1.5,4.0,3.25,0.75,4.0,3.75,0.25,5.5,5.25,0.25,12.75,13.0,-0.25,12.75,12.25,0.5,1.5675,1.1400000000000001,0.42749999999999977,0.4325000000000001,-0.14,0.5725000000000001,2.0,1.0,1.0,0.5235602094240838,0.26666666666666666,0.23094688221709006,0.5127043318187702,0.2611374063396936,0.22615826184153603,0.28654606997723414,1565.0,1500.0,65.0,15.0,15.0,0.0,0,0,,,
2015-09-14,West Ham,Newcastle,2.0,0.0,H,1.0,0.0,H,17.0,14.0,3.0,4.0,8.0,11.0,6.0,7.0,0.0,2.0,0.0,0.0,2.25,3.5,3.4,Premier League,1516,2,2.25,0.5,1.75,1.5,1.25,0.25,10.0,5.25,4.75,15.25,19.0,-3.75,4.0,1.5,2.5,5.0,7.0,-2.0,6.0,3.75,2.25,4.5,7.5,-3.0,9.75,10.75,-1.0,13.0,11.5,1.5,1.38,0.5625,0.8174999999999999,0.8700000000000001,-0.062499999999999944,0.9325000000000001,1.5,0.5,1.0,0.4444444444444444,0.2857142857142857,0.29411764705882354,0.43391066545123064,0.2789425706472197,0.2871467639015497,0.14676390154968094,1591.2826430276166,1486.8586784861918,104.42396454142477,16.0,16.0,0.0,0,0,,,
2015-09-19,Bournemouth,Sunderland,2.0,0.0,H,2.0,0.0,H,15.0,9.0,5.0,2.0,14.0,15.0,7.0,3.0,2.0,4.0,0.0,1.0,1.7,4.0,5.5,Premier League,1516,2,1.2,1.2,0.0,1.8,2.2,-0.40000000000000013,10.2,9.0,1.1999999999999993,10.2,18.8,-8.600000000000001,3.0,2.8,0.20000000000000018,3.0,6.6,-3.5999999999999996,5.2,4.4,0.7999999999999998,4.4,5.8,-1.3999999999999995,12.4,13.0,-0.5999999999999996,12.2,10.2,2.0,1.116,1.026,0.09000000000000008,0.08400000000000007,0.17400000000000004,-0.08999999999999997,0.8,0.4,0.4,0.5882352941176471,0.25,0.18181818181818182,0.5766710353866318,0.24508519003931847,0.1782437745740498,0.39842726081258195,1549.7817596834514,1486.8586784861918,62.923081197259535,7.0,6.0,1.0,0,0,,,
2015-09-19,Chelsea,Arsenal,2.0,0.0,H,0.0,0.0,D,22.0,9.0,7.0,2.0,12.0,11.0,5.0,5.0,3.0,1.0,0.0,2.0,2.45,3.5,3.0,Premier League,1516,2,1.4,1.0,0.3999999999999999,2.4,0.6,1.7999999999999998,15.4,22.4,-6.999999999999998,15.6,8.8,6.799999999999999,4.4,7.8,-3.3999999999999995,7.8,4.0,3.8,6.6,8.0,-1.4000000000000004,7.0,3.8,3.2,12.2,8.0,4.199999999999999,14.2,12.8,1.3999999999999986,1.65,2.7779999999999996,-1.1279999999999997,-0.24999999999999994,-1.7779999999999998,1.5279999999999998,0.8,2.0,-1.2,0.4081632653061224,0.2857142857142857,0.3333333333333333,0.3973509933774835,0.27814569536423844,0.3245033112582782,0.07284768211920528,1538.1689451838474,1526.204267871563,11.964677312284493,7.0,7.0,0.0,0,0,,,
2015-09-19,Newcastle,Watford,1.0,2.0,A,0.0,2.0,A,15.0,13.0,5.0,4.0,8.0,12.0,5.0,5.0,1.0,2.0,0.0,0.0,2.5,3.3,3.1,Premier League,1516,0,0.4,0.6,-0.19999999999999996,1.4,0.8,0.5999999999999999,7.0,12.8,-5.800000000000001,18.6,11.2,7.400000000000002,2.0,3.2,-1.2000000000000002,6.2,3.6,2.6,4.4,2.6,1.8000000000000003,7.2,5.2,2.0,10.8,11.8,-1.0,10.8,10.2,0.6000000000000014,0.75,1.248,-0.498,-0.35,-0.648,0.29800000000000004,0.4,1.2,-0.7999999999999999,0.4,0.30303030303030304,0.3225806451612903,0.39001143728555093,0.2954632100648113,0.3145253526496378,0.07548608463591311,1539.4104634479147,1495.4406209605972,43.969842487317464,5.0,7.0,-2.0,0,0,,,
2015-09-19,Aston Villa,West Brom,0.0,1.0,A,0.0,1.0,A,13.0,11.0,3.0,6.0,10.0,11.0,2.0,7.0,2.0,3.0,0.0,0.0,2.3,3.25,3.5,Premier League,1516,0,1.2,0.6,0.6,1.6,1.2,0.40000000000000013,11.0,10.6,0.40000000000000036,12.8,15.4,-2.5999999999999996,3.2,2.8,0.40000000000000036,3.8,5.2,-1.4000000000000004,4.0,5.4,-1.4000000000000004,5.0,5.2,-0.20000000000000018,13.0,9.0,4.0,11.4,8.6,2.8000000000000007,1.194,1.074,0.11999999999999988,0.006000000000000005,-0.47400000000000003,0.48000000000000004,0.8,1.0,-0.19999999999999996,0.4347826086956522,0.3076923076923077,0.2857142857142857,0.4228624535315985,0.2992565055762082,0.2778810408921933,0.14498141263940523,1555.96061173589,1513.1413215138082,42.81929022208192,6.0,7.0,-1.0,0,0,,,
2015-09-19,Swansea,Everton,0.0,0.0,D,0.0,0.0,D,12.0,17.0,3.0,2.0,12.0,11.0,2.0,4.0,2.0,2.0,0.0,1.0,2.3,3.4,3.4,Premier League,1516,1,1.4,1.6,-0.20000000000000018,1.0,1.0,0.0,14.8,10.4,4.4,10.6,15.8,-5.200000000000001,6.4,4.4,2.0,3.4,5.2,-1.8000000000000003,3.8,6.8,-3.0,2.6,7.6,-5.0,11.2,8.6,2.5999999999999996,13.0,12.6,0.40000000000000036,2.1719999999999997,1.4999999999999998,0.6719999999999999,-0.7719999999999999,0.10000000000000013,-0.872,1.6,1.6,0.0,0.4347826086956522,0.29411764705882354,0.29411764705882354,0.425,0.2875,0.2875,0.1375,1564.2716758754393,1513.6897333023444,50.58194257309492,7.0,7.0,0.0,0,0,,,
2015-09-19,Stoke,Leicester,2.0,2.0,D,2.0,0.0,H,11.0,12.0,4.0,5.0,7.0,12.0,3.0,4.0,1.0,4.0,0.0,0.0,2.5,3.4,3.0,Premier League,1516,1,0.6,2.2,-1.6,1.4,1.4,0.0,10.2,13.6,-3.4000000000000004,17.2,11.0,6.199999999999999,3.6,4.8,-1.1999999999999997,6.8,4.0,2.8,2.6,4.0,-1.4,7.2,5.4,1.7999999999999998,8.4,11.8,-3.4000000000000004,12.4,12.8,-0.40000000000000036,1.278,1.704,-0.42599999999999993,-0.6779999999999999,0.4960000000000001,-1.174,0.4,2.2,-1.8000000000000003,0.4,0.29411764705882354,0.3333333333333333,0.3893129770992367,0.28625954198473286,0.3244274809160305,0.06488549618320616,1538.795732128437,1509.03938826411,29.756343864327164,7.0,6.0,1.0,0,0,,,
2015-09-19,Man City,West Ham,1.0,2.0,A,1.0,2.0,A,27.0,6.0,8.0,3.0,10.0,7.0,16.0,3.0,1.0,2.0,0.0,0.0,1.29,6.5,11.0,Premier League,1516,0,2.2,2.2,0.0,0.0,1.2,-1.2,18.4,11.4,6.999999999999998,9.2,15.0,-5.800000000000001,7.2,3.8,3.4000000000000004,1.6,4.8,-3.1999999999999997,6.2,6.0,0.20000000000000018,4.4,5.0,-0.5999999999999996,11.4,9.4,2.0,11.0,12.6,-1.5999999999999996,2.496,1.3679999999999999,1.1280000000000001,-0.29599999999999993,0.8320000000000001,-1.1280000000000001,3.0,1.8,1.2,0.7751937984496123,0.15384615384615385,0.09090909090909091,0.7600318894499071,0.1508370980600585,0.08913101249003456,0.6709008769598725,1592.431833988488,1538.7308580658937,53.70097592259435,7.0,5.0,2.0,0,0,,,
2015-09-20,Liverpool,Norwich,1.0,1.0,D,0.0,0.0,D,23.0,7.0,7.0,2.0,4.0,13.0,6.0,2.0,1.0,2.0,0.0,0.0,1.67,4.0,5.75,Premier League,1516,1,0.6,1.6,-1.0,1.2,1.8,-0.6000000000000001,12.4,15.0,-2.5999999999999996,12.0,10.6,1.4000000000000004,3.6,4.8,-1.1999999999999997,3.2,4.0,-0.7999999999999998,5.6,4.8,0.7999999999999998,5.8,4.0,1.7999999999999998,13.6,11.8,1.799999999999999,9.2,9.4,-0.20000000000000107,1.3439999999999999,1.746,-0.40200000000000014,-0.744,-0.14599999999999996,-0.5980000000000001,1.4,1.4,0.0,0.5988023952095809,0.25,0.17391304347826086,0.5855024502004709,0.2444472729586966,0.1700502768408324,0.41545217335963847,1525.224475902686,1497.1394637883286,28.08501211435737,8.0,8.0,0.0,0,0,,,
2015-09-20,Southampton,Man United,2.0,3.0,A,1.0,1.0,D,15.0,10.0,8.0,3.0,6.0,13.0,5.0,5.0,2.0,0.0,0.0,0.0,3.1,3.3,2.5,Premier League,1516,0,1.0,1.2,-0.19999999999999996,1.0,0.6,0.4,16.6,11.6,5.000000000000002,9.2,7.6,1.5999999999999996,5.2,3.6,1.6,2.0,2.6,-0.6000000000000001,5.6,4.4,1.1999999999999993,5.6,2.8,2.8,8.6,11.6,-3.0,9.2,10.8,-1.6000000000000014,1.902,1.3199999999999998,0.5820000000000001,-0.9019999999999999,-0.11999999999999993,-0.782,1.2,2.0,-0.8,0.3225806451612903,0.30303030303030304,0.4,0.3145253526496378,0.2954632100648113,0.39001143728555093,-0.07548608463591311,1583.07877652822,1504.4534928055875,78.6252837226325,8.0,8.0,0.0,0,0,,,
